index,P(0),P(1),P(2)
0,0.0,0.25,0.0
1,0.0,0.12500000000000003,-0.21650635094610965
2,0.0,-0.12499999999999994,-0.21650635094610968
3,0.0,-0.25,-3.061616997868383e-17
4,0.0,-0.1250000000000001,0.21650635094610962
5,0.0,0.12499999999999983,0.21650635094610976
6,0.14285714285714285,0.25,0.0
7,0.14285714285714285,0.12500000000000003,-0.21650635094610965
8,0.14285714285714285,-0.12499999999999994,-0.21650635094610968
9,0.14285714285714285,-0.25,-3.061616997868383e-17
10,0.14285714285714285,-0.1250000000000001,0.21650635094610962
11,0.14285714285714285,0.12499999999999983,0.21650635094610976
12,0.2857142857142857,0.25,0.0
13,0.2857142857142857,0.12500000000000003,-0.21650635094610965
14,0.2857142857142857,-0.12499999999999994,-0.21650635094610968
15,0.2857142857142857,-0.25,-3.061616997868383e-17
16,0.2857142857142857,-0.1250000000000001,0.21650635094610962
17,0.2857142857142857,0.12499999999999983,0.21650635094610976
18,0.42857142857142855,0.25,0.0
19,0.42857142857142855,0.12500000000000003,-0.21650635094610965
20,0.42857142857142855,-0.12499999999999994,-0.21650635094610968
21,0.42857142857142855,-0.25,-3.061616997868383e-17
22,0.42857142857142855,-0.1250000000000001,0.21650635094610962
23,0.42857142857142855,0.12499999999999983,0.21650635094610976
24,0.5714285714285714,0.25,0.0
25,0.5714285714285714,0.12500000000000003,-0.21650635094610965
26,0.5714285714285714,-0.12499999999999994,-0.21650635094610968
27,0.5714285714285714,-0.25,-3.061616997868383e-17
28,0.5714285714285714,-0.1250000000000001,0.21650635094610962
29,0.5714285714285714,0.12499999999999983,0.21650635094610976
30,0.7142857142857142,0.25,0.0
31,0.7142857142857142,0.12500000000000003,-0.21650635094610965
32,0.7142857142857142,-0.12499999999999994,-0.21650635094610968
33,0.7142857142857142,-0.25,-3.061616997868383e-17
34,0.7142857142857142,-0.1250000000000001,0.21650635094610962
35,0.7142857142857142,0.12499999999999983,0.21650635094610976
36,0.8571428571428571,0.25,0.0
37,0.8571428571428571,0.12500000000000003,-0.21650635094610965
38,0.8571428571428571,-0.12499999999999994,-0.21650635094610968
39,0.8571428571428571,-0.25,-3.061616997868383e-17
40,0.8571428571428571,-0.1250000000000001,0.21650635094610962
41,0.8571428571428571,0.12499999999999983,0.21650635094610976
42,1.0,0.25,0.0
43,1.0,0.12500000000000003,-0.21650635094610965
44,1.0,-0.12499999999999994,-0.21650635094610968
45,1.0,-0.25,-3.061616997868383e-17
46,1.0,-0.1250000000000001,0.21650635094610962
47,1.0,0.12499999999999983,0.21650635094610976
48,1.1428571428571428,0.25,0.0
49,1.1428571428571428,0.12500000000000003,-0.21650635094610965
50,1.1428571428571428,-0.12499999999999994,-0.21650635094610968
51,1.1428571428571428,-0.25,-3.061616997868383e-17
52,1.1428571428571428,-0.1250000000000001,0.21650635094610962
53,1.1428571428571428,0.12499999999999983,0.21650635094610976
54,1.2857142857142856,0.25,0.0
55,1.2857142857142856,0.12500000000000003,-0.21650635094610965
56,1.2857142857142856,-0.12499999999999994,-0.21650635094610968
57,1.2857142857142856,-0.25,-3.061616997868383e-17
58,1.2857142857142856,-0.1250000000000001,0.21650635094610962
59,1.2857142857142856,0.12499999999999983,0.21650635094610976
60,1.4285714285714284,0.25,0.0
61,1.4285714285714284,0.12500000000000003,-0.21650635094610965
62,1.4285714285714284,-0.12499999999999994,-0.21650635094610968
63,1.4285714285714284,-0.25,-3.061616997868383e-17
64,1.4285714285714284,-0.1250000000000001,0.21650635094610962
65,1.4285714285714284,0.12499999999999983,0.21650635094610976
66,1.5714285714285714,0.25,0.0
67,1.5714285714285714,0.12500000000000003,-0.21650635094610965
68,1.5714285714285714,-0.12499999999999994,-0.21650635094610968
69,1.5714285714285714,-0.25,-3.061616997868383e-17
70,1.5714285714285714,-0.1250000000000001,0.21650635094610962
71,1.5714285714285714,0.12499999999999983,0.21650635094610976
72,1.7142857142857142,0.25,0.0
73,1.7142857142857142,0.12500000000000003,-0.21650635094610965
74,1.7142857142857142,-0.12499999999999994,-0.21650635094610968
75,1.7142857142857142,-0.25,-3.061616997868383e-17
76,1.7142857142857142,-0.1250000000000001,0.21650635094610962
77,1.7142857142857142,0.12499999999999983,0.21650635094610976
78,1.857142857142857,0.25,0.0
79,1.857142857142857,0.12500000000000003,-0.21650635094610965
80,1.857142857142857,-0.12499999999999994,-0.21650635094610968
81,1.857142857142857,-0.25,-3.061616997868383e-17
82,1.857142857142857,-0.1250000000000001,0.21650635094610962
83,1.857142857142857,0.12499999999999983,0.21650635094610976
84,2.0,0.25,0.0
85,2.0,0.12500000000000003,-0.21650635094610965
86,2.0,-0.12499999999999994,-0.21650635094610968
87,2.0,-0.25,-3.061616997868383e-17
88,2.0,-0.1250000000000001,0.21650635094610962
89,2.0,0.12499999999999983,0.21650635094610976
90,2.0,0.25,0.0
91,2.2161511678735035,0.12500000000000003,0.012396476391316044
92,2.2161511678735035,-0.12499999999999994,0.012396476391316046
93,2.0,-0.25,1.7529861210756915e-18
94,1.7838488321264965,-0.1250000000000001,-0.012396476391316042
95,1.7838488321264963,0.12499999999999983,-0.01239647639131605
96,1.9915678358502464,0.25,0.14702743514657932
97,2.207406621714944,0.12500000000000003,0.16401621133714792
98,2.207406621714944,-0.12499999999999994,0.16401621133714794
99,1.9915678358502464,-0.25,0.14702743514657932
100,1.775729049985549,-0.1250000000000001,0.13003865895601072
101,1.7757290499855487,0.12499999999999983,0.1300386589560107
102,1.9768902397379544,0.25,0.29360458579431126
103,2.192218449132396,0.12500000000000003,0.3161603442382982
104,2.192218449132396,-0.12499999999999994,0.31616034423829825
105,1.9768902397379544,-0.25,0.29360458579431126
106,1.7615620303435129,-0.1250000000000001,0.2710488273503243
107,1.7615620303435127,0.12499999999999983,0.27104882735032426
108,1.9608742181467822,0.25,0.44004359580183783
109,2.1761273042940457,0.12500000000000003,0.46330534345928737
110,2.1761273042940457,-0.12499999999999994,0.46330534345928737
111,1.9608742181467822,-0.25,0.44004359580183783
112,1.745621131999519,-0.1250000000000001,0.4167818481443883
113,1.7456211319995187,0.12499999999999983,0.4167818481443883
114,1.9452354224694706,0.25,0.5865231235073074
115,2.16063457320368,0.12500000000000003,0.6083910420863906
116,2.16063457320368,-0.12499999999999994,0.6083910420863906
117,1.9452354224694706,-0.25,0.5865231235073074
118,1.7298362717352613,-0.1250000000000001,0.5646552049282242
